radio_flux_10.7cm_t5;radio_flux_10.7cm_t4;radio_flux_10.7cm_t3;radio_flux_10.7cm_t2;radio_flux_10.7cm_t1;sesc_sunspot_number_t5;sesc_sunspot_number_t4;sesc_sunspot_number_t3;sesc_sunspot_number_t2;sesc_sunspot_number_t1;sunspot_area_t5;sunspot_area_t4;sunspot_area_t3;sunspot_area_t2;sunspot_area_t1;goes15_xray_bkgd_flux_t5;goes15_xray_bkgd_flux_t4;goes15_xray_bkgd_flux_t3;goes15_xray_bkgd_flux_t2;goes15_xray_bkgd_flux_t1;z_component_wmfr_t5;z_component_wmfr_t4;z_component_wmfr_t3;z_component_wmfr_t2;z_component_wmfr_t1;p_component_wmfr_t5;p_component_wmfr_t4;p_component_wmfr_t3;p_component_wmfr_t2;p_component_wmfr_t1;c_component_wmfr_t5;c_component_wmfr_t4;c_component_wmfr_t3;c_component_wmfr_t2;c_component_wmfr_t1;mag_type_wmfr_t5;mag_type_wmfr_t4;mag_type_wmfr_t3;mag_type_wmfr_t2;mag_type_wmfr_t1;flare_t3do
-0.760603;-0.879536;-0.927109;-0.927109;-0.974683;-0.331778;-0.768137;-0.632715;-0.602622;-0.813278;-0.602307;-0.688245;-0.722621;-0.860123;-0.860123;-0.546825;-0.546825;-0.546825;-0.546825;-0.546825;-0.232900;-0.232900;-0.629941;-0.469825;-0.491646;-0.212113;-0.212113;-0.677055;-0.467069;-0.467069;-0.217411;-0.217411;-0.737420;-0.487035;-0.467796;-0.220804;-0.220804;-0.732062;-0.484169;-0.468697;0.000000
1.665632;1.641845;1.784565;1.475339;1.380193;1.233099;0.811786;0.977302;0.992348;0.691411;1.116469;1.064906;1.339910;1.013342;0.575055;0.639794;0.639794;0.554015;20.840916;0.682684;1.188508;1.130267;0.620288;1.083185;0.900951;1.556011;1.527321;1.020492;1.086234;1.086234;1.149740;1.130500;0.629731;0.880116;0.880116;1.592566;1.577094;1.035243;1.283136;1.283136;1.000000
-0.950896;-0.950896;-0.927109;-0.950896;-0.950896;-0.993841;-1.008888;-0.993841;-0.783184;-0.768137;-0.808560;-0.877311;-0.842935;-0.722621;-0.774184;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-0.976405;-0.979900;-0.976405;-0.717563;-1.238181;-0.957618;-0.980103;-0.980103;-0.699540;-1.257428;-0.987804;-1.007044;-0.987804;-0.718180;-1.243321;-0.979955;-0.995428;-0.979955;-0.716590;0.000000
0.476301;0.547661;0.619021;0.856887;0.690381;0.330285;0.510848;0.480754;0.510848;-0.045887;-0.241364;0.188330;0.274269;0.583649;0.686775;0.039336;0.025040;0.168006;0.282379;0.268082;0.612680;0.612680;0.897600;0.901096;0.948329;0.581562;0.584645;0.814033;1.009451;1.015657;0.610492;0.610492;0.880116;0.861086;0.861086;0.553821;0.553821;0.817187;0.878724;0.878724;1.000000
-0.403804;-0.237298;-0.213511;-0.070791;-0.070791;-0.106074;-0.482247;-0.376918;-0.256543;-0.346825;0.910216;0.686775;0.910216;0.652400;0.755526;-0.418155;-0.432452;-0.375266;-0.260893;-0.275189;-0.648363;-0.601130;-0.601130;-0.601130;-0.601130;-0.532811;-0.484719;-0.507204;-0.507204;-0.484719;-0.445862;-0.445862;-0.445862;-0.445862;-0.445862;-0.507768;-0.507768;-0.507768;-0.670525;-0.507768;1.000000
0.904460;0.761740;0.619021;0.666594;0.500088;0.525895;0.255051;0.104582;-0.407012;-0.196356;1.735228;1.116469;0.618024;0.360208;0.377395;0.353862;0.325269;0.253786;0.153709;0.110819;1.169848;0.947425;0.642109;0.077288;-0.181554;1.275448;1.042977;1.042977;0.267030;0.005869;0.918176;0.882809;0.844540;0.052213;-0.217411;1.041128;0.808707;0.599886;0.042562;-0.220804;1.000000
-1.117402;-1.093616;-1.093616;-1.093616;-1.093616;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;0.000000
0.500088;0.428728;0.476301;0.571448;0.404941;0.179816;0.390473;0.811786;0.631223;0.902067;0.721151;0.875840;1.064906;0.514898;0.514898;1.111583;0.125116;5.829467;1.683448;0.153709;0.405426;0.456059;0.806580;1.313064;1.083699;0.352174;0.615049;0.826417;1.291359;1.222520;0.341077;0.379347;0.899355;1.342615;1.053752;0.321401;0.367465;0.832659;1.312973;1.242956;1.000000
0.071929;-0.332444;-0.356231;-0.617883;-0.689243;-0.181309;-0.181309;-0.692903;-0.677856;-0.587575;1.030530;0.738338;-0.224176;-0.516368;-0.447617;0.025040;0.010743;-0.075037;-0.232299;-0.318079;-0.143257;-0.143257;-0.364205;-0.601130;-0.695742;-0.226641;-0.249126;-0.252248;-0.699540;-0.699540;-0.176238;-0.176238;-0.176238;-0.718180;-0.737420;0.012726;-0.407159;-0.407159;-0.670525;-0.685998;1.000000
-0.451377;-0.427590;-0.475164;-0.498950;-0.475164;-0.452153;-0.256543;-0.256543;-0.452153;-0.331778;-0.756996;-0.585119;-0.636682;-0.722621;-0.550743;-0.375266;-0.346672;-0.375266;-0.403859;-0.403859;-0.032299;-0.261712;0.048477;0.048477;-0.269223;-0.002128;-0.234599;0.097179;0.068528;-0.234599;0.032974;-0.236651;0.032974;0.032974;-0.236651;0.027089;-0.236276;0.027089;0.027089;-0.236276;1.000000
-0.165938;-0.427590;-0.570310;-0.617883;-0.522737;-0.376918;-0.497293;-0.572528;-0.572528;-0.527387;0.205518;-0.224176;-0.567931;-0.791372;-0.722621;-0.089333;-0.303782;-0.375266;-0.403859;-0.418155;-0.086941;-0.367604;-0.371099;-0.404024;-0.480639;0.217607;-0.034305;-0.441462;-0.467069;-0.467069;-0.159902;-0.410286;-0.467796;-0.487035;-0.448556;0.306683;0.012726;-0.422632;-0.438105;-0.453224;1.000000
0.190862;0.190862;0.190862;0.190862;0.262221;0.255051;0.375426;0.826833;0.405520;0.179816;0.136767;0.171142;0.360208;0.205518;0.618024;-0.132223;0.067930;-0.246596;-0.032147;0.010743;0.850270;0.685993;0.598371;1.178360;0.682594;0.775228;0.587728;0.565243;1.091552;0.632737;0.841637;0.610492;0.629731;1.149740;0.610492;0.786241;0.553821;0.569294;1.126617;0.645950;1.000000
-0.451377;-0.498950;-0.475164;-0.522737;-0.522737;-0.813278;-0.978794;-0.828325;-0.376918;-0.301684;-0.756996;-0.894499;-0.894499;-0.774184;-0.772465;-0.360969;-0.403859;-0.418155;-0.432452;-0.491068;-0.465712;-0.724553;-1.009329;-0.753983;-0.236299;-0.396492;-0.677055;-1.005711;-0.750716;-0.237643;-0.487035;-0.756659;-1.007044;-0.756659;-0.217411;-0.484169;-0.747535;-0.995428;-0.747535;-0.220804;0.000000
-1.046043;-1.046043;-1.046043;-1.046043;-1.046043;-0.978794;-0.993841;-1.174403;-0.978794;-0.978794;-0.877311;-0.877311;-0.911686;-0.842935;-0.842935;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-0.998322;-1.009329;-1.235247;-0.976405;-1.238181;-1.005711;-1.005711;-1.238181;-0.980103;-1.257428;-0.987804;-1.007044;-1.257428;-0.987804;-1.243321;-0.979955;-0.995428;-1.243321;-0.979955;0.000000
1.427766;1.736992;1.403979;1.356406;1.308833;0.616176;0.947208;1.233099;1.744693;1.473849;0.411771;0.721151;0.652400;0.875840;0.893028;0.296676;0.182303;2.398278;0.411048;0.625498;0.547176;0.777206;1.323701;1.761226;2.070605;0.397144;0.658306;1.196947;1.870543;1.868791;0.417616;0.629731;1.149949;1.669958;1.958612;0.787350;0.615358;1.157563;1.668821;1.916714;1.000000
-0.617883;-0.570310;-0.522737;-0.641670;-0.641670;-0.256543;-0.346825;-0.407012;-0.557481;-0.166262;-0.430429;-0.310115;-0.327303;-0.447617;-0.327303;-0.446749;-0.403859;-0.375266;-0.496787;-0.522521;-0.182171;0.073793;-0.171164;-0.178058;-0.440395;-0.208991;0.097179;-0.016655;-0.115929;-0.441462;-0.198171;0.032974;-0.178932;-0.198171;-0.448765;-0.205331;0.027089;-0.189858;-0.205331;-0.484169;1.000000
-0.308657;-0.261084;-0.237298;-0.308657;-0.284871;0.014301;0.736551;0.601129;0.345332;0.164770;0.068016;-0.017923;0.119579;-0.017923;-0.103862;-0.318079;-0.275189;-0.275189;-0.389562;-0.346672;0.055467;-0.115753;0.571532;0.316803;0.313308;0.094096;-0.186467;0.544471;0.289515;0.026654;0.109722;-0.179141;0.360107;0.090483;0.305291;0.058035;0.245146;0.771877;0.508512;0.493039;1.000000
0.619021;0.095715;-0.094578;-0.380017;-0.308657;0.029348;-0.045887;0.104582;0.390473;0.164770;0.205518;-0.000735;-0.275739;-0.344490;-0.550743;0.025040;0.482532;0.067930;-0.260893;-0.318079;0.427247;0.197217;-0.086941;0.175396;0.258905;0.525108;0.263947;0.053922;0.071611;0.026602;0.594155;0.382040;-0.121632;0.167232;0.109722;0.351993;0.104100;-0.159266;0.119572;0.104100;1.000000
-0.713030;-0.736817;-0.760603;-0.760603;-0.736817;-0.783184;-0.662809;-0.662809;-0.572528;-0.316731;0.016453;-0.103862;0.050828;-0.069486;0.102391;-0.389562;-0.389562;-0.418155;-0.418155;-0.432452;-0.230309;-0.695742;-0.695742;-0.629941;-0.629941;-0.512026;-0.526593;-0.507204;-0.526593;-0.760803;-0.487035;-0.737420;-0.737420;-0.737420;-0.699150;-0.484169;-0.732062;-0.732062;-0.732062;-0.685998;1.000000
-0.142151;-0.118364;-0.332444;-0.380017;-0.451377;-0.015793;-0.045887;-0.557481;-0.647762;-0.813278;-0.275739;-0.361678;-0.464805;-0.619494;-0.756996;-0.060740;-0.075037;-0.160816;-0.246596;-0.360969;-0.181554;-0.149247;0.058866;-0.436900;-0.465712;-0.160899;-0.205869;0.026602;-0.418977;-0.396492;-0.179141;-0.178932;0.109722;-0.467796;-0.487035;-0.220804;-0.189858;0.058035;-0.468697;-0.484169;0.000000
0.809314;0.785527;0.642807;0.523874;0.381155;0.360379;0.917114;1.172911;0.375426;0.661317;0.996155;1.064906;0.944591;0.463334;0.239893;0.253786;0.325269;0.310972;0.239489;0.182303;0.947664;0.167788;0.995516;1.265364;0.547176;1.176141;0.456244;1.035020;1.315583;0.589480;1.190703;0.382040;1.367242;1.460327;0.689934;1.749086;0.523984;1.313728;1.218746;0.459595;1.000000
-0.451377;-0.475164;-0.522737;-0.451377;-0.451377;-0.527387;-0.316731;-0.512340;-0.467200;-0.241496;-0.481992;-0.550743;-0.636682;-0.550743;-0.430429;-0.303782;-0.303782;-0.389562;-0.360969;-0.375266;-0.375212;-0.422446;-0.411439;-0.502556;-0.455323;-0.489554;-0.515162;-0.515162;-0.515162;-0.492638;-0.429526;-0.429526;-0.410286;-0.448556;-0.448556;-0.422632;-0.422632;-0.453224;-0.453224;-0.453224;0.000000
-0.356231;-0.356231;-0.284871;-0.213511;-0.237298;-0.798231;-0.286637;-0.045887;-0.060934;0.209910;-0.567931;-0.533556;-0.499180;-0.481992;-0.224176;-0.360969;-0.303782;-0.318079;-0.275189;-0.389562;-0.695742;-0.721058;-0.002870;0.000625;0.030054;-0.722025;-0.699540;0.023479;0.023479;0.049087;-0.737420;-0.737420;0.032974;0.052213;0.052213;-0.732062;-0.732062;0.027089;0.042562;0.088627;1.000000
0.809314;0.690381;0.547661;0.500088;0.309795;0.887020;0.796739;0.495801;0.450660;0.270098;0.927404;1.133657;0.600836;0.566461;0.239893;0.968617;0.511125;0.739871;0.210896;0.153709;1.116006;1.145435;0.933828;0.685993;0.649148;1.289976;1.360553;1.128082;0.780064;0.773819;1.402818;1.402818;1.133194;1.116857;0.883019;1.111144;1.111144;0.847778;0.645950;0.676896;1.000000
1.308833;1.427766;1.356406;1.380193;1.189900;1.473849;1.037489;1.263192;0.586082;0.119629;3.084467;2.852432;3.247751;2.646179;2.611804;0.568311;0.568311;0.325269;0.696981;0.282379;1.058979;0.418310;0.389498;0.323697;0.112090;0.799427;0.286393;0.283310;0.286393;0.053922;1.155337;0.673598;0.616088;0.382040;0.112416;1.516665;1.005407;0.989934;0.570049;0.306683;1.000000
-0.855750;-0.808176;-0.808176;-0.760603;-0.713030;-0.993841;-0.993841;-0.978794;-0.707950;-0.512340;-0.602307;-0.516368;-0.636682;-0.567931;-0.516368;-0.475342;-0.473912;-0.471053;-0.469623;-0.418155;-0.979900;-0.979900;-0.979900;-0.979900;-0.717563;-0.980103;-0.957618;-0.957618;-0.957618;-0.677055;-1.007044;-1.007044;-1.007044;-1.007044;-0.718180;-0.995428;-0.995428;-0.995428;-0.995428;-0.716590;1.000000
-0.665457;-0.689243;-0.665457;-0.713030;-0.736817;-0.437106;-0.407012;-0.422059;-0.542434;-0.557481;-0.344490;-0.327303;-0.361678;-0.481992;-0.533556;-0.498216;-0.522521;-0.509654;-0.515372;-0.531099;-0.462217;-0.469825;-0.408089;-0.455323;-0.440395;-0.418977;-0.274733;-0.249126;-0.470152;-0.422060;-0.467796;-0.487035;-0.410286;-0.448556;-0.487035;-0.468697;-0.484169;-0.453224;-0.453224;-0.484169;1.000000
-0.332444;-0.142151;-0.070791;0.000569;0.095715;0.164770;0.646270;0.616176;0.375426;0.917114;-0.516368;-0.138237;0.102391;0.205518;0.085204;-0.260893;-0.232299;-0.189409;-0.132223;0.096523;0.000625;0.467483;1.054318;0.616793;0.452564;-0.002089;0.465936;1.027140;0.610252;0.332772;0.052213;0.552982;1.130500;0.572222;0.321837;0.042562;0.538348;1.065080;0.553821;0.305928;1.000000
-0.237298;-0.308657;-0.332444;-0.332444;-0.570310;-0.211403;-0.346825;-0.422059;-0.707950;-0.722997;-0.172613;-0.241364;-0.413241;-0.636682;-0.705433;-0.432452;-0.375266;-0.289486;-0.017850;-0.432452;-0.411584;-0.182171;-0.433405;-0.411584;-0.714164;-0.204156;-0.228380;-0.226641;-0.441462;-0.725147;-0.467796;-0.198171;-0.448556;-0.467796;-0.718180;0.058790;0.260619;-0.407159;-0.468697;-0.716590;1.000000
0.761740;0.642807;0.476301;0.286008;0.262221;0.059441;0.104582;0.285145;0.766645;0.480754;0.686775;0.463334;0.549273;0.893028;0.411771;1.254549;1.254549;0.411048;0.396752;0.039336;0.143089;0.058866;0.124667;0.460124;0.933306;0.481851;0.241423;0.263908;0.287776;0.752717;0.090483;0.343770;0.071453;0.302598;0.880325;0.088627;0.266857;0.058035;0.290455;0.848132;1.000000
-0.380017;-0.522737;-0.475164;-0.522737;-0.522737;-0.602622;-0.798231;-0.813278;-0.813278;-0.753091;-0.722621;-0.688245;-0.688245;-0.885905;-0.825748;-0.389562;-0.432452;-0.446749;-0.446749;-0.446749;-0.626446;-0.739481;-0.742976;-0.742976;-0.750487;-0.725108;-0.747633;-0.747633;-0.747633;-0.750716;-0.679910;-0.679910;-0.737420;-0.737420;-0.737420;-0.670525;-0.670525;-0.732062;-0.732062;-0.732062;0.000000
0.286008;0.547661;0.714167;0.761740;0.928247;0.104582;0.661317;0.736551;0.646270;1.157864;-0.189801;0.480522;0.910216;1.322722;1.958669;-0.160816;-0.160816;0.168006;0.225192;0.425345;0.323697;0.061457;0.783044;0.794051;-1.235247;0.068489;-0.183384;0.703281;0.731946;-1.238181;0.071453;0.074146;0.844540;0.863779;-1.257428;0.058035;-0.159266;1.019770;0.615358;-1.243321;1.000000
-0.570310;-0.617883;-0.617883;-0.546524;-0.498950;-0.617669;-0.647762;-0.768137;-0.361871;-0.557481;-0.653870;-0.756996;-0.842935;-0.791372;-0.688245;-0.360969;-0.389562;-0.360969;-0.289486;-0.289486;-0.695742;-0.695742;-0.721058;-0.721058;-0.247210;-0.699540;-0.699540;-0.722025;-0.702623;-0.212113;-0.699150;-0.699150;-0.699150;-0.737420;-0.159902;-0.732062;-0.732062;-0.732062;-0.732062;-0.205331;1.000000
-1.093616;-1.093616;-1.093616;-1.093616;-1.093616;-1.174403;-0.993841;-0.993841;-1.174403;-1.174403;-0.911686;-0.877311;-0.877311;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-0.998322;-0.998322;-1.235247;-1.238181;-1.238181;-1.005711;-1.005711;-1.238181;-1.257428;-1.257428;-0.987804;-0.987804;-1.257428;-1.243321;-1.243321;-0.979955;-0.979955;-1.243321;0.000000
0.309795;0.642807;0.000569;-0.118364;-0.023218;-0.346825;-0.587575;-0.662809;-0.060934;-0.030840;-0.035111;-0.413241;-0.550743;-0.413241;-0.344490;0.439642;0.139413;0.239489;-0.218003;-0.303782;0.058866;-0.210983;-0.462217;-0.498636;-0.010286;0.049087;-0.231476;-0.441462;-0.467069;-0.002128;0.109722;0.054907;-0.467796;-0.506275;0.071453;0.104100;-0.220804;-0.468697;-0.499642;0.058035;1.000000
0.000569;0.167075;0.428728;0.690381;0.737954;-0.196356;-0.151215;0.420567;1.654411;0.450660;-0.206988;-0.310115;0.153955;1.838355;0.549273;-0.160816;0.010743;0.168006;0.239489;0.125116;0.328522;0.168405;0.164910;0.620192;1.278962;0.281597;0.068528;0.094096;0.562160;0.996281;0.302598;0.090483;0.071243;0.610492;0.899355;0.290455;0.088627;0.027089;0.599886;0.924789;1.000000
-0.332444;-0.427590;-0.522737;-0.546524;-0.498950;-0.677856;-0.828325;-0.843372;-0.467200;-0.181309;-0.396054;-0.361678;-0.602307;-0.481992;-0.378866;0.153709;-0.218003;-0.432452;-0.486779;-0.498216;0.867267;-0.469207;-0.695742;-0.724553;-0.236299;0.751373;-0.463947;-0.722025;-0.722025;-0.231476;0.629522;-0.506275;-0.737420;-0.756659;-0.217411;0.630477;-0.499642;-0.732062;-0.747535;-0.220804;0.000000
-0.974683;-0.974683;-0.998469;-0.998469;-1.022256;-1.008888;-0.828325;-0.828325;-1.008888;-1.008888;-0.860123;-0.739809;-0.739809;-0.739809;-0.688245;-0.536817;-0.529669;-0.496787;-0.491068;-0.519661;-1.235247;-0.979900;-0.753983;-0.753983;-0.979900;-1.238181;-0.983186;-0.747633;-0.747633;-0.980103;-1.257428;-1.007044;-0.756659;-0.756659;-1.007044;-1.243321;-0.995428;-0.747535;-0.747535;-0.995428;0.000000
-1.069829;-1.069829;-1.069829;-1.046043;-1.046043;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;0.000000
-1.141189;-1.141189;-1.117402;-1.188762;-1.117402;-1.174403;-0.948700;-0.933653;-0.918606;-0.993841;-0.911686;-0.842935;-0.825748;-0.842935;-0.877311;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-0.976405;-0.976405;-0.998322;-1.238181;-1.238181;-0.983186;-0.983186;-1.005711;-1.257428;-1.257428;-0.987804;-0.987804;-0.987804;-1.243321;-1.243321;-0.979955;-0.979955;-0.979955;0.000000
-0.308657;-0.380017;-0.332444;-0.213511;-0.189724;0.420567;0.375426;0.104582;0.465707;0.300192;-0.155425;-0.017923;-0.155425;-0.155425;-0.258552;-0.375266;-0.389562;-0.275189;-0.375266;-0.389562;-0.105364;0.452564;0.456059;0.200712;0.222533;-0.208991;0.377742;0.377742;0.142149;0.312000;-0.178932;0.398377;0.417616;0.090692;0.071453;-0.189858;0.351993;0.367465;0.073508;0.058035;1.000000
1.784565;1.237473;1.261259;-0.023218;-0.403804;1.443755;-0.030840;0.014301;-0.692903;-0.993841;6.049355;3.952449;0.978967;-0.688245;-0.739809;2.112346;3.970906;2.684211;1.111583;-0.246596;1.557533;0.865176;0.355100;0.149983;-0.750487;1.294889;0.736807;0.223773;0.244519;-0.747633;1.482470;0.885712;0.365704;0.343770;-0.737420;1.795504;1.253300;0.742041;0.523984;-0.732062;0.000000
0.309795;0.381155;0.476301;0.404941;0.595234;1.218052;0.902067;1.127770;1.037489;0.781692;1.253971;1.030530;0.600836;0.532085;0.944591;0.039336;-0.060740;0.039336;0.025040;0.125116;0.819271;1.377439;1.123518;1.260291;0.601818;0.542732;1.055805;1.222520;1.193830;0.703281;0.552982;1.130500;1.130500;1.130500;0.648761;0.538348;1.533924;1.533924;1.111144;0.599886;1.000000
-1.022256;-1.022256;-0.974683;-0.974683;-0.998469;-0.783184;-0.993841;-0.948700;-0.918606;-0.948700;-0.756996;-0.808560;-0.791372;-0.791372;-0.825748;-0.588285;-0.572559;-0.586855;-0.512513;-0.556833;-0.753983;-0.742976;-0.979900;-0.976405;-0.976405;-0.747633;-0.747633;-0.980103;-0.980103;-0.980103;-0.756659;-0.737420;-1.007044;-0.987804;-0.987804;-0.747535;-0.732062;-0.995428;-0.979955;-0.979955;0.000000
-0.498950;-0.522737;-0.665457;-0.784390;-0.808176;-0.858419;-0.828325;-0.888513;-0.873466;-1.008888;0.239893;0.153955;0.033640;-0.086674;-0.516368;-0.346672;-0.432452;-0.472483;-0.519661;-0.521091;-0.951088;-0.951088;-0.951088;-0.951088;-0.951088;-0.765282;-0.765282;-0.765282;-0.765282;-0.765282;-0.949535;-0.949535;-0.715487;-0.949535;-0.715487;-0.514006;-0.514006;-0.514006;-0.514006;-0.514006;0.000000
0.500088;0.642807;0.333581;0.119502;0.048142;0.179816;0.179816;-0.226449;-0.211403;-0.316731;0.635212;1.116469;0.772714;0.669587;-0.258552;0.268082;0.082226;-0.032147;0.168006;0.125116;0.368340;0.357951;0.135481;-0.342288;-0.279982;0.544471;0.739929;0.241423;-0.011820;-0.034305;0.341077;0.340867;0.343561;-0.372017;-0.195478;0.321401;0.290455;0.119219;-0.407159;-0.468697;1.000000
0.357368;0.404941;0.452514;0.428728;0.619021;0.571036;0.555989;0.616176;1.022442;1.248145;-0.189801;-0.206988;-0.035111;0.222706;0.325832;-0.160816;-0.132223;0.253786;-0.089333;-0.117926;0.368437;0.849604;0.857212;0.875635;1.451511;0.355257;0.839601;0.820238;0.893898;1.429417;0.398586;0.841846;0.861086;0.841846;1.361855;0.382938;0.863251;0.878724;0.817187;1.328445;1.000000
0.357368;0.333581;0.238435;0.143288;0.262221;0.766645;0.375426;0.826833;0.841880;0.826833;0.411771;-0.103862;-0.035111;-0.258552;-0.069486;0.025040;-0.146520;-0.232299;-0.318079;-0.318079;0.784100;0.798410;0.432619;1.259777;0.955320;0.632698;0.632698;0.094057;0.845806;0.868291;0.610701;0.629731;0.109722;0.918595;0.899565;0.630831;0.824180;0.104100;0.894197;0.909670;1.000000
-0.760603;-0.831963;-0.855750;-0.855750;-0.855750;-1.174403;-1.174403;-1.174403;-1.174403;-0.993841;-0.911686;-0.911686;-0.911686;-0.911686;-0.894499;-0.418155;-0.446749;-0.461045;-0.462475;-0.446749;-0.739481;-1.235247;-1.235247;-1.235247;-1.235247;-0.747633;-1.238181;-1.238181;-1.238181;-1.238181;-0.718180;-1.257428;-1.257428;-1.257428;-1.257428;-0.716590;-1.243321;-1.243321;-1.243321;-1.243321;1.000000
1.832138;1.736992;1.855925;2.284084;2.212724;1.248145;1.473849;1.699552;2.391709;2.181052;0.480522;0.652400;1.099281;0.824277;1.116469;6.544298;0.968617;0.511125;1.111583;1.683448;1.577992;1.566367;1.661645;1.996436;2.386925;1.570578;1.548054;1.448859;1.924841;2.271107;1.400124;1.400124;1.438604;1.980545;2.324015;1.840459;1.794395;1.825340;2.088706;2.195553;1.000000
-0.808176;-0.831963;-0.808176;-0.808176;-0.713030;-0.813278;-0.813278;-1.008888;-0.843372;-0.632715;-0.722621;-0.842935;-0.860123;-0.825748;-0.774184;-0.469623;-0.469623;-0.496787;-0.498216;-0.469623;-0.739481;-0.742976;-0.742976;-0.979900;-0.724553;-0.747633;-0.747633;-0.750716;-0.980103;-0.702623;-0.718180;-0.737420;-0.737420;-1.007044;-0.756659;-0.716590;-0.732062;-0.732062;-0.995428;-0.747535;1.000000
-0.594097;-0.736817;-0.760603;-0.760603;-0.641670;-0.527387;-0.632715;-0.798231;-0.647762;-1.174403;-0.481992;-0.825748;-0.877311;-0.868717;-0.911686;-0.175113;-0.260893;-0.475342;-0.486779;-0.289486;-0.375212;-0.422446;-0.441013;-0.761398;-0.546488;-0.508943;-0.515162;-0.492638;-0.773240;-0.540769;-0.195478;-0.467796;-0.467796;-0.718180;-0.487035;-0.002747;-0.422632;-0.468697;-0.716590;-0.484169;1.000000
-0.998469;-1.022256;-1.046043;-1.022256;-0.998469;-1.174403;-1.174403;-1.174403;-0.978794;-0.963747;-0.911686;-0.911686;-0.911686;-0.877311;-0.808560;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-0.998322;-1.238181;-1.238181;-1.238181;-1.238181;-1.005711;-1.257428;-1.257428;-1.257428;-1.257428;-0.987804;-1.243321;-1.243321;-1.243321;-1.243321;-0.979955;0.000000
1.332619;1.689419;1.570485;1.546699;1.760778;1.398614;1.609271;2.090771;2.271334;2.466943;2.766494;2.491490;2.302424;1.580538;1.219596;1.254549;0.725574;6.115399;0.225192;0.196599;1.250910;1.535638;1.309721;1.837793;1.789942;1.604104;1.833491;1.344326;1.623150;1.571922;1.383788;1.633963;1.655896;1.999576;2.252863;1.546502;1.809514;2.190328;2.328120;2.763478;1.000000
-0.855750;-0.879536;-0.903323;-0.927109;-0.855750;-0.903559;-0.918606;-0.828325;-0.948700;-0.707950;-0.808560;-0.894499;-0.860123;-0.860123;-0.705433;-0.549684;-0.573989;-0.581137;-0.588285;-0.576848;-0.951088;-0.951088;-0.998322;-0.998322;-0.976405;-0.980103;-0.980103;-1.005711;-1.005711;-0.983186;-0.987804;-0.987804;-0.987804;-0.949535;-0.987804;-0.979955;-0.979955;-0.979955;-0.979955;-0.979955;1.000000
-0.617883;-0.570310;-0.475164;-0.237298;-0.023218;-0.632715;-0.391965;-0.106074;-0.015793;0.345332;-0.619494;-0.430429;0.050828;-0.069486;0.532085;-0.461045;-0.446749;-0.432452;-0.275189;-0.060740;-0.648363;-0.885288;-0.374594;0.083278;-0.054065;-0.747633;-0.957618;-0.418977;0.031437;-0.164021;-0.718180;-0.949535;-0.448765;-0.179141;-0.179141;-0.716590;-0.979955;-0.484169;-0.220804;-0.174739;1.000000
